,10Y–2Y Curve,10Y–2Y Curve,2Y Yield Δ 1M,2Y Yield Δ 1M,BAA–10Y Spread,BAA–10Y Spread,Credit Δ 1M,Credit Δ 1M,VIX,VIX,VIX Δ 1M,VIX Δ 1M,Risk-off Score,Risk-off Score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Risk-off / crisis,0.5706315789473685,0.9054753868636386,-0.20492631578947368,0.3661409899437492,2.6410315789473686,1.0912331840032472,0.3362736842105263,0.40840046228812893,29.31682105263158,14.93736702179669,9.177747368421054,10.437180040289935,2.3410526315789473,0.5005260390723671
Policy pivot,1.3851677852348994,0.9812931096464108,-0.282248322147651,0.17456240260887426,3.143020134228188,1.1032542647355696,0.11761744966442952,0.2425690806479736,27.418120805369128,9.195175493104696,-2.689530201342282,7.7773917655065405,1.2516778523489933,0.6770011142280927
Late-cycle,-0.21656976744186043,0.18276748662813813,-0.034011627906976725,0.14558878195538472,1.6325,0.10690283613762988,-0.005058139534883711,0.02553514017296419,12.559651162790699,1.3039391042309063,-1.247093023255814,1.867631245944507,1.5930232558139534,0.49270483855502845
Risk-on / expansion,0.4692542372881356,0.7821569599341813,0.2376949152542373,0.11352174028914068,1.9231525423728815,0.4052276094088206,-0.137728813559322,0.07623759640577883,12.532406779661017,1.4725998472626456,-1.0293559322033898,2.4644125416825897,0.6949152542372882,0.6814908948272919
Transition,1.0697473012757606,0.9219249586485981,0.03033538840937115,0.17958809958766314,2.4148110893032384,0.6893527068838107,-0.03798520345252775,0.17552882893115165,18.098044651619237,6.455821975405498,-0.7377188655980272,4.564340115564813,0.891832229580574,0.7646665415947029
